"","ACF","DTW","CORT","BP"
"1",0.902830373608361,99.8281822658167,-0.0526952354696039,0.455205718585611
"2",0.962779671838613,90.4744353066282,-0.246352128232607,0.308346670916707
"3",0.929792478419798,89.4298831558751,-0.109905779822955,0.117467021655002
"4",0.837274239719531,95.7328683777292,0.0225153254574879,0.167748717225846
"5",0.953123759973457,92.8341760526433,0.0151138232466861,0.487774072260872
"6",0.950845999588774,102.002113298923,0.0267768264379241,0.508045621645328
"7",0.864460249801161,88.4732396743071,-0.0574183774597798,0.245936906051097
"8",0.839170016271353,103.874768223903,0.0536181041644215,0.385726715466919
"9",0.605835165734479,90.9954800666521,0.0568235244702732,0.30447156170605
"10",1.04459538911107,85.0098041622855,-0.0309675108241498,0.335401038678344
"11",0.893660547458776,99.1756087378748,0.04642247740978,0.255972651231607
"12",0.962678160102748,98.3104412329504,-0.0264815356024611,0.148521634947865
"13",0.907734159177078,88.5100526983289,-0.0926449685333374,0.269262928233463
"14",0.726338894819513,95.8106219013872,0.148155683751729,0.373448826932449
"15",0.929347348930085,98.6088837168251,0.148637073881457,0.556664896529178
"16",0.8735875314104,91.43642747474,0.0160546131593604,0.3314866418026
"17",0.827253089606155,94.1792112586077,-0.143401751717238,0.151528162176375
"18",1.36590847041203,93.1057365374895,-0.112516761532705,0.319920114371447
"19",0.945245125478245,98.9584035731525,0.213938334644707,0.45673449266142
"20",0.859264229527749,92.529407973694,0.105255179914486,0.30503088728019
"21",0.824427101445888,90.5998860511964,-0.204681902378516,0.198088671245829
"22",0.969778076671281,92.5409558112456,-0.0212232018540612,0.306023808641867
"23",0.912205695065151,86.3598770970213,0.242451380975582,0.28664557008712
"24",1.06668068831826,89.8513822508298,0.0806638758985492,0.243803012708769
"25",0.901379670351678,98.9956194288771,-0.0571666383829835,0.155500667248431
"26",0.857377098135632,88.3515871373807,0.0541170225125196,0.129713383918594
"27",1.16588790144208,93.7359914602483,0.0564830415871791,0.223215414752718
"28",1.17680285639932,85.8451977459634,-0.154707679430611,0.334650095239475
"29",1.19947602381232,94.1041203681372,0.0419299022966539,0.145079595940779
"30",1.16213184154619,81.9936541461774,0.180968386082015,0.28283963136133
"31",1.02534498191746,92.042793915931,-0.0557842253472714,0.227998248208045
"32",0.837227968984293,90.8375426964891,0.154356473401504,0.143304845719307
"33",0.828121195966796,94.4506692213427,-0.101575412245672,0.312928282096155
"34",0.978558821821953,93.3482196314866,-0.0442940141524664,0.436661680270306
"35",0.954636746591042,85.2016215086466,-0.0842448597510558,0.295006076351232
"36",0.700037942337783,95.6223010947889,-0.226870877731679,0.343919976335984
"37",0.900125033411574,88.9122271397494,0.0146932822300799,0.203306523624683
"38",0.747479052685963,87.5929151513973,0.079862050360054,0.102267842719516
"39",1.11895493064401,84.0561499440915,0.17107959389808,0.154658504215208
"40",0.867652926190584,79.8046634410821,0.133471371211546,2.00562488446394
"41",0.759799974539782,98.6931725593482,0.0241274037490895,0.291505735447355
"42",0.892630983416685,86.2310801860404,-0.0544344883740072,0.222666592182005
"43",0.835386901904635,87.6374155621256,-0.000588292927424472,1.58388056046783
"44",1.15148752477618,92.8744736385883,-0.0719490831239572,0.279459510437793
"45",0.987567596113429,100.678197771063,-0.0806320270057377,0.348930800809856
"46",0.940943340456761,94.7145830930364,0.135141440771453,1.87988636508639
"47",0.986090655437736,85.2459638245934,0.077082393871489,0.282570472435694
"48",0.96076395292563,99.8872225337244,-0.113523014203717,0.194219399382691
"49",0.914841526966198,95.6286550027623,-0.0290089760342432,0.348482476677183
"50",0.86052409104602,90.6903331451179,-0.0646942172031634,0.356163713114383
